Index,Y_Actual,Y_Predict,Structure_Index,Per_Structure_SHAP,Y_Pred_minus_Per_Structure_SHAP
2480,325.0255432128906,326.39578,2480,-17.936217369924684,344.3319973699247
2584,385.8525085449219,383.70792,2584,40.99798855559928,342.7099314444007
2893,371.2677307128906,373.2742,2893,28.142448981967785,345.1317510180322
149,378.0310363769531,381.6307,149,44.04224077452531,337.5884592254747
676,400.8662109375,401.71747,676,50.93926013302261,350.77820986697736
1261,384.1080322265625,385.5942,1261,41.19155972485678,344.4026402751432
4917,366.5777587890625,367.33746,4917,24.09895246429952,343.2385075357005
12,361.9878234863281,359.21005,12,17.757697673737088,341.45235232626294
1833,334.3626403808594,324.90134,1833,-21.994980615871143,346.89632061587116
3248,307.1377258300781,301.91287,3248,-41.81390955972128,343.7267795597213
1491,380.5905456542969,379.9617,1491,34.3853955196337,345.57630448036633
2727,365.5196533203125,378.39905,2727,30.90683528046062,347.4922147195394
3686,328.7431945800781,329.43307,3686,-15.441553789882771,344.8746237898828
1424,293.1678161621094,285.54477,1424,-55.39963786927271,340.9444078692727
4605,325.6117553710937,330.05496,4605,-11.707371891906377,341.76233189190634
4595,386.4244079589844,379.77463,4595,37.84452617380633,341.93010382619366
731,402.1102294921875,400.87003,731,56.63281745447944,344.23721254552055
1231,323.52410888671875,323.89606,1231,-20.12924655280656,344.0253065528065
1634,378.24554443359375,372.67255,1634,28.051949681072045,344.6206003189279
3936,351.4639587402344,345.1773,3936,1.278717042663628,343.8985829573364
1210,377.6163940429688,370.42966,1210,23.356305048671217,347.0733549513288
3268,362.5884094238281,370.26096,3268,27.424806755781503,342.8361532442185
1934,342.2412414550781,330.57913,1934,-10.437551903738065,341.01668190373806
553,385.20904541015625,382.77982,553,41.2046593745287,341.57516062547126
491,301.24664306640625,322.1525,491,-28.43494262837843,350.5874426283784
2962,340.8399658203125,334.60825,2962,-11.466217277612811,346.0744672776128
2329,328.714599609375,317.4294,2329,-29.236299742965567,346.66569974296556
2195,371.85400390625,373.3334,2195,23.249551517983758,350.0838484820162
3064,313.6722717285156,322.49307,3064,-20.031387909172008,342.524457909172
657,353.5229797363281,353.8777,657,6.510709028938719,347.3669909710613
2374,386.7962341308594,384.6249,2374,38.71281554354836,345.9120844564517
2225,364.3614501953125,365.2211,2225,17.641465022881157,347.5796349771188
4264,291.5663757324219,281.77756,4264,-68.67203770619189,350.44959770619187
