Index,Y_Actual,Y_Predict,Structure_Index,Per_Structure_SHAP,Y_Pred_minus_Per_Structure_SHAP
2221,186.638427734375,186.97534,2221,-0.3930281084640959,187.3683681084641
3504,184.4729156494141,184.53342,3504,-2.4299815731530856,186.96340157315308
3654,188.9975128173828,188.6728,3654,1.798722564080894,186.8740774359191
4758,187.4082489013672,187.12921,4758,-0.1145024366921331,187.24371243669214
3006,190.7242584228516,190.7782,3006,3.35856534959996,187.41963465040004
2093,188.53765869140625,188.88951,2093,1.2849387720946162,187.60457122790538
2187,192.4332733154297,192.10138,2187,4.873827437724453,187.22755256227555
3036,185.5562286376953,185.84903,3036,-0.9458505663991024,186.79488056639912
3918,187.3967742919922,187.30801,3918,0.2026231859394118,187.10538681406058
1272,186.6711578369141,186.48798,1272,-1.02637123418487,187.51435123418486
290,191.22120666503903,190.95375,290,3.988579786993475,186.96517021300653
4827,191.2500762939453,191.41452,4827,4.232240890042768,187.18227910995725
252,192.39251708984372,192.17162,252,5.113670969732167,187.05794903026782
3245,180.7412567138672,180.12375,3245,-6.728097546201942,186.85184754620195
350,191.1725006103516,191.20667,350,3.616306772576329,187.59036322742367
1187,187.7650146484375,187.78331,1187,0.7807131390586546,187.00259686094134
1961,187.43157958984372,187.32861,1961,0.4364915377176498,186.89211846228235
422,189.77554321289065,190.29935,422,3.6787383090384007,186.6206116909616
90,185.4632110595703,185.58148,90,-1.802700321610844,187.38418032161084
3729,189.7614898681641,189.82246,3729,3.011424624354183,186.81103537564582
2236,179.7939910888672,180.16104,2236,-7.274376928134749,187.43541692813477
