LAMMPS data file via write_data version 30 Jul 2021 timestep = 0
3600 atoms
9 atom types
0.3 44.054073024 xlo xhi
0.3 25.4346309193 ylo yhi
0.2185227682 35.1227340024 zlo zhi
0.0 0.0 0.0 xy xz yz
 
Masses
 
1 0.1
2 0.1
3 0.1
4 0.1
5 0.1
6 0.1
7 0.1
8 0.1
9 0.1
 
Atoms  # atomic
 
443 5 10.3122655216 7.6191980382 4.3496106888
444 5 10.2924852428 10.1585407199 4.3645845955
445 5 10.2539379289 12.7291679976 4.3995586151
446 3 10.2723965855 15.2510879572 4.4147768512
447 1 10.225655214 17.7946782223 4.4254575398
448 3 10.2591363095 20.346839958 4.391111796
449 5 10.2500611705 22.8726768507 4.3825602642
450 5 10.2518673875 25.1544145602 4.3855271222
451 4 12.4749240204 1.2953119923 4.3957191519
452 4 12.4976559221 3.8540078847 4.3868883864
453 3 12.512105658 6.3651181261 4.3563122974
454 5 12.4936910555 8.8846980996 4.3714607251
455 4 12.4840872676 11.436605489 4.4067837868
456 3 12.4590645541 13.9715988488 4.3946371213
457 4 12.4729415871 16.5051424347 4.4032584615
458 4 12.4380507613 19.1078173474 4.3898203402
459 5 12.4526326595 21.6314668618 4.3625601512
460 4 12.4394164376 24.1586009207 4.3783019505
461 3 14.7441933759 2.5584695242 4.38186218
462 5 14.71524985 5.1190246881 4.3757190388
463 5 14.6793017264 7.6341536012 4.3833630611
464 5 14.6646317201 10.1540896595 4.3766963568
465 5 14.6885090276 12.7366712138 4.3800122568
466 3 14.6900068661 15.2420077939 4.3865044401
467 4 14.664587666 17.8262425992 4.3615130249
468 5 14.6810638893 20.3428975902 4.37987264
469 4 14.6605346913 22.8690905677 4.392263635
470 3 14.679081456 25.1693196863 4.4111817175
471 5 16.8958824106 1.2916850139 4.3782321421
472 3 16.8867632175 3.8264113101 4.3776387705
473 3 16.904561063 6.3466271494 4.385003559
474 4 16.9109929576 8.9036977689 4.3917051676
475 4 16.8868072715 11.4388691711 4.3808848621
476 5 16.8777321325 14.0134642513 4.3757190388
477 5 16.8903315974 16.5275249099 4.3702041735
478 3 16.8826661887 19.0607378455 4.411600568
479 3 16.9340772919 21.5848960526 4.3964172361
480 4 16.8592734759 24.1542770334 4.4003265078
481 3 19.0788498371 2.5532299902 4.3832583485
482 5 19.0864711917 5.0812033919 4.3887732138
483 3 19.1034760639 7.5838184666 4.3854573138
484 5 19.1136085007 10.1249161378 4.4056668521
485 4 19.0792903778 12.738655115 4.3828045937
486 5 19.0766471334 15.2854247089 4.3670976987
487 3 19.0580122605 17.830184967 4.4162079239
488 3 19.0869117324 20.3526899231 4.3989303393
489 5 19.0866914621 22.8487682976 4.402350952
490 4 19.0956344389 25.4010826411 4.3623507259
491 3 21.310981609 1.2968660482 4.3573943279
492 2 21.2810248394 3.8181959243 4.4013736341
493 3 21.2846813275 6.3585814259 4.394741834
494 3 21.2812010557 8.8793313924 4.3660854765
495 4 21.2384245508 11.4391489521 4.3538340984
496 5 21.3075453914 13.9960415291 4.3494361678
497 4 21.2646367242 16.529305334 4.3610592701
498 3 21.275341864 19.1038495449 4.399698232
499 3 21.2754299721 21.6463969902 4.4243755093
500 5 21.3014218752 24.1668671757 4.3993142856
501 5 23.5067687708 2.5537132482 4.3686683882
502 5 23.5096322855 5.0946074424 4.3903439033
503 4 23.4888828171 7.6341027319 4.3892269686
504 1 23.4577365875 10.2277483506 4.397220033
505 3 23.4745211893 12.7304142946 4.3311114569
506 5 23.5069890411 15.2386504227 4.3168356345
507 4 23.4719660531 17.8350175469 4.3392790423
