2234,3220
2238,3620
2206,420
2210,820
2321,137
2333,1337
2337,1737
2341,2137
2345,2537
2349,2937
2353,3337
2325,537
2357,3737
2329,937
2322,140
2334,1340
2338,1740
2342,2140
2346,2540
2350,2940
2354,3340
2358,3740
2326,540
2330,940
2361,177
2373,1377
2377,1777
2381,2177
2385,2577
2389,2977
2393,3377
2365,577
2397,3777
2369,977
2362,180
2374,1380
2378,1780
2382,2180
2386,2580
2390,2980
2394,3380
2398,3780
2366,580
2370,980
2401,217
2413,1417
2417,1817
2421,2217
2425,2617
2429,3017
2433,3417
2405,617
2437,3817
2409,1017
2402,220
2414,1420
2418,1820
2422,2220
2426,2620
2430,3020
2434,3420
2438,3820
2406,620
2410,1020
2441,257
2453,1457
2457,1857
2461,2257
2465,2657
2469,3057
2473,3457
2445,657
2477,3857
2449,1057
2442,260
2454,1460
2458,1860
2462,2260
2466,2660
2470,3060
2474,3460
2478,3860
2446,660
2450,1060
2481,297
2493,1497
2497,1897
2501,2297
2505,2697
2509,3097
2513,3497
2485,697
2517,3897
2489,1097
2482,300
2494,1500
2498,1900
2502,2300
2506,2700
2510,3100
2514,3500
2518,3900
2486,700
2490,1100
2521,337
2533,1537
2537,1937
2541,2337
2545,2737
2549,3137
2553,3537
2525,737
2557,3937
2529,1137
2241,57
2253,1257
2257,1657
2261,2057
2265,2457
2269,2857
2273,3257
2245,457
2277,3657
2249,857
2522,340
2534,1540
2538,1940
2542,2340
2546,2740
2550,3140
2554,3540
2558,3940
2526,740
2530,1140
2561,377
2573,1577
2577,1977
2581,2377
2585,2777
2589,3177
2593,3577
2565,777
2597,3977
2569,1177
2562,380
2574,1580
2578,1980
2582,2380
2586,2780
2590,3180
2594,3580
2598,3980
2566,780
2570,1180
2242,60
2254,1260
2258,1660
2262,2060
2266,2460
2270,2860
2274,3260
2278,3660
2246,460
2250,860
2281,97
2293,1297
2297,1697
2301,2097
2305,2497
2309,2897
2313,3297
2285,497
2317,3697
2289,897
2282,100
2294,1300
2298,1700
2302,2100
2306,2500
2310,2900
2314,3300
2318,3700
2286,500
2290,900
1803,19
1815,1219
1819,1619
1823,2019
1827,2419
1831,2819
1835,3219
1839,3619
1807,419
1811,819
1804,18
1816,1218
1820,1618
1824,2018
1828,2418
1832,2818
1836,3218
1808,418
1840,3618
1812,818
1923,139
1935,1339
1939,1739
1943,2139
1947,2539
1951,2939
1955,3339
1959,3739
1927,539
1931,939
1924,138
1936,1338
1940,1738
1944,2138
1948,2538
1952,2938
1956,3338
1928,538
1960,3738
1932,938
1963,179
1975,1379
1979,1779
1983,2179
1987,2579
1991,2979
1995,3379
1999,3779
1967,579
1971,979
1964,178
1976,1378
1980,1778
1984,2178
1988,2578
1992,2978
1996,3378
1968,578
2000,3778
1972,978
2003,219
2015,1419
2019,1819
2023,2219
2027,2619
2031,3019
2035,3419
2039,3819
2007,619
2011,1019
2004,218
2016,1418
2020,1818
2024,2218
2028,2618
2032,3018
2036,3418
2008,618
2040,3818
2012,1018
2043,259
