File,N_1-1,E_1-1,N_1-2,E_1-2,N_1-3,E_1-3,N_1-4,E_1-4,N_1-5,E_1-5,N_2-2,E_2-2,N_2-3,E_2-3,N_2-4,E_2-4,N_2-5,E_2-5,N_3-3,E_3-3,N_3-4,E_3-4,N_3-5,E_3-5,N_4-4,E_4-4,N_4-5,E_4-5,N_5-5,E_5-5,File_Index,Index,Y_Actual,Y_Predict,Structure
dump_160.csv,62.0,-3.642023709677419,135.0,-3.721648185185185,200.0,-4.06708515,190.0,-3.91066147368421,199.0,-4.067059221105528,177.0,-3.79381709039548,381.0,-4.12862501312336,348.0,-3.976434683908046,381.0,-4.129537834645669,1009.0,-4.474056595639247,1271.0,-4.328042844217152,1382.0,-4.468412301013025,453.0,-4.171125220750552,706.0,-4.327701791784703,925.0,-4.466167427027027,160,2104,192.14407348632807,192.46056,dump_160.lammpstraj
dump_161.csv,100.0,-3.65305235,273.0,-3.7502348351648354,267.0,-4.072822172284645,236.0,-3.903347521186441,279.0,-4.082412652329749,694.0,-3.836251606628242,942.0,-4.146163370488323,844.0,-3.9853730805687206,991.0,-4.157774873864783,561.0,-4.459480766488413,686.0,-4.31402083090379,828.0,-4.465644933574879,340.0,-4.147409176470588,576.0,-4.321188559027778,925.0,-4.475134178378378,161,3143,184.8920745849609,184.99623,dump_161.lammpstraj
dump_162.csv,71.0,-3.647207112676056,182.0,-3.722355824175824,240.0,-4.0635585625,208.0,-3.908858028846154,240.0,-4.06793225,154.0,-3.7933466233766233,383.0,-4.119622519582245,350.0,-3.968221628571429,382.0,-4.121163468586388,1011.0,-4.467857759643917,1258.0,-4.324118493640699,1384.0,-4.462359100433526,441.0,-4.168817346938776,688.0,-4.3253240479651165,914.0,-4.460299496717725,162,841,191.456283569336,191.73439,dump_162.lammpstraj
dump_163.csv,229.0,-3.621111004366812,386.0,-3.701562616580311,435.0,-4.045392724137931,429.0,-3.873997797202797,428.0,-4.048742441588785,372.0,-3.7905435752688175,615.0,-4.120560951219512,601.0,-3.952355316139767,602.0,-4.123442832225914,789.0,-4.4582802408111535,1085.0,-4.299633548387097,1088.0,-4.457931204044118,628.0,-4.133096600318472,868.0,-4.30829392281106,574.0,-4.462929033101045,163,1128,184.19923400878903,184.56387,dump_163.lammpstraj
dump_164.csv,410.0,-3.5716610853658537,477.0,-3.6521308385744233,657.0,-3.995407412480974,628.0,-3.826641751592356,655.0,-4.0027816412213735,193.0,-3.760692901554404,391.0,-4.084133337595908,369.0,-3.918332682926829,385.0,-4.0856954805194805,760.0,-4.417078361842105,997.0,-4.260604317953861,1061.0,-4.416996343072573,452.0,-4.093249646017699,713.0,-4.263503758765778,797.0,-4.422414786700125,164,151,181.8843536376953,182.08655,dump_164.lammpstraj
dump_165.csv,176.0,-3.635752414772728,377.0,-3.715634602122016,392.0,-4.04943411989796,373.0,-3.884834410187668,346.0,-4.056272601156069,618.0,-3.802976229773463,911.0,-4.125915762897915,857.0,-3.9611753092182034,787.0,-4.134871181702668,941.0,-4.453771376195537,1196.0,-4.299370037625418,1127.0,-4.455086943212067,494.0,-4.137190718623482,668.0,-4.309660958083833,347.0,-4.460696714697407,165,3591,186.10633850097656,185.74452,dump_165.lammpstraj
dump_166.csv,128.0,-3.623207421875,214.0,-3.7086191588785047,309.0,-4.047487233009709,284.0,-3.8916341725352113,303.0,-4.049508630363037,178.0,-3.792669241573034,386.0,-4.118115582901554,366.0,-3.963823442622951,385.0,-4.119634337662338,991.0,-4.4595725075681125,1223.0,-4.311801602616517,1343.0,-4.457522501861504,454.0,-4.15576122246696,697.0,-4.315837338593974,874.0,-4.457197763157895,166,1052,189.9623260498047,189.9586,dump_166.lammpstraj
dump_167.csv,112.0,-3.641985267857143,284.0,-3.7261274295774647,308.0,-4.066237678571429,300.0,-3.9009077166666666,311.0,-4.073819726688103,384.0,-3.804017161458333,611.0,-4.132059779050737,594.0,-3.971331481481481,618.0,-4.137657443365695,779.0,-4.470549467265725,1028.0,-4.317430321011673,1070.0,-4.470722158878504,592.0,-4.154278023648649,853.0,-4.32173560961313,772.0,-4.472863257772021,167,1590,186.72122192382807,186.48288,dump_167.lammpstraj
dump_168.csv,354.0,-3.601195692090396,541.0,-3.690855018484288,521.0,-4.022225911708253,561.0,-3.8424311229946526,576.0,-4.030157638888889,519.0,-3.796790751445087,696.0,-4.116759295977012,750.0,-3.9410267266666654,773.0,-4.1240847347994825,379.0,-4.438616134564644,587.0,-4.274816805792164,622.0,-4.44148459807074,581.0,-4.103173425129088,849.0,-4.283986219081272,820.0,-4.451267457317073,168,3008,177.5459442138672,177.70932,dump_168.lammpstraj
dump_169.csv,78.0,-3.640389102564103,162.0,-3.719572283950617,237.0,-4.062631434599156,226.0,-3.8998180088495578,239.0,-4.060835878661088,164.0,-3.7949043597560976,379.0,-4.1252048284960425,338.0,-3.97026150887574,379.0,-4.124836899736148,988.0,-4.471735344129555,1250.0,-4.323322148,1354.0,-4.466161381093057,470.0,-4.163530297872341,716.0,-4.32181157122905,907.0,-4.462026179713341,169,2029,191.3517303466797,191.47986,dump_169.lammpstraj
dump_170.csv,222.0,-3.633733333333333,422.0,-3.715405533175356,435.0,-4.037891494252873,379.0,-3.872691147757256,398.0,-4.056170540201005,755.0,-3.808488556291391,1037.0,-4.1235987463838,900.0,-3.958491038888889,953.0,-4.134955435466947,831.0,-4.442180601684718,1022.0,-4.289493742661448,1057.0,-4.446819006622516,343.0,-4.1283395481049565,544.0,-4.296240275735293,481.0,-4.456207463617464,170,3418,184.68344116210932,184.20389,dump_170.lammpstraj
dump_171.csv,102.0,-3.6297888235294113,178.0,-3.709570280898876,267.0,-4.050944812734082,255.0,-3.8941730588235295,265.0,-4.055597811320755,175.0,-3.795806457142857,375.0,-4.123852706666667,344.0,-3.9704996656976745,377.0,-4.125425026525199,1004.0,-4.467858396414343,1247.0,-4.320187754611067,1348.0,-4.462280608308606,452.0,-4.16292610619469,717.0,-4.318651910739191,886.0,-4.460495637697517,171,1807,190.44517517089844,190.79202,dump_171.lammpstraj
dump_172.csv,46.0,-3.6306810869565216,130.0,-3.7293265,199.0,-4.071344422110553,180.0,-3.916117888888889,200.0,-4.071952575,171.0,-3.7972869590643272,371.0,-4.127689797843666,339.0,-3.9769805457227134,369.0,-4.127914105691057,992.0,-4.475659319556452,1278.0,-4.330140140845071,1376.0,-4.468970250726744,472.0,-4.178853855932204,711.0,-4.329660407876231,954.0,-4.465119454926625,172,2696,192.3148651123047,192.55269,dump_172.lammpstraj
dump_173.csv,93.0,-3.63738311827957,189.0,-3.713697989417989,255.0,-4.058916607843138,234.0,-3.8969122863247865,255.0,-4.059466215686275,194.0,-3.793927474226804,409.0,-4.122954511002445,365.0,-3.967593410958904,405.0,-4.125046814814815,959.0,-4.467720964546402,1196.0,-4.321322336956522,1313.0,-4.464082479055598,466.0,-4.165874184549356,698.0,-4.322653302292263,925.0,-4.463695362162162,173,3039,190.6298370361328,190.98355,dump_173.lammpstraj
dump_174.csv,144.0,-3.6305788194444446,222.0,-3.7048105855855855,315.0,-4.045328619047619,287.0,-3.887671829268293,319.0,-4.048095047021944,180.0,-3.79048525,368.0,-4.119811793478261,325.0,-3.966177046153846,369.0,-4.118965338753387,961.0,-4.460872866805412,1208.0,-4.314573149834437,1314.0,-4.456150087519026,460.0,-4.160778108695652,715.0,-4.314334671328671,886.0,-4.454803335214447,174,472,189.470947265625,189.97566,dump_174.lammpstraj
dump_175.csv,241.0,-3.6246135684647305,404.0,-3.7044542202970296,444.0,-4.043189808558559,429.0,-3.8733484615384617,469.0,-4.044899434968017,346.0,-3.7978461849710974,559.0,-4.11669572450805,529.0,-3.9477470226843097,583.0,-4.119650883361921,629.0,-4.445439785373609,853.0,-4.287670785463071,923.0,-4.444068808234019,456.0,-4.120782434210526,706.0,-4.290943696883852,945.0,-4.448272132275132,175,3289,183.2831268310547,183.20853,dump_175.lammpstraj
dump_176.csv,87.0,-3.645630344827586,206.0,-3.720653616504855,264.0,-4.064319318181818,237.0,-3.907210358649789,265.0,-4.064196641509434,185.0,-3.7933777027027022,404.0,-4.120230915841584,374.0,-3.968454064171123,400.0,-4.12164045,981.0,-4.466118583078491,1237.0,-4.319572364591754,1337.0,-4.461233175018698,448.0,-4.162453917410714,705.0,-4.320913673758865,897.0,-4.460378467112597,176,4074,190.8624420166016,190.64452,dump_176.lammpstraj
dump_177.csv,171.0,-3.6324459356725134,283.0,-3.708211378091873,372.0,-4.046887043010753,344.0,-3.883519418604651,375.0,-4.0496787733333335,193.0,-3.77950329015544,411.0,-4.10885897810219,387.0,-3.953294948320413,409.0,-4.113122628361858,876.0,-4.45174776826484,1059.0,-4.30268305476865,1201.0,-4.450103276436303,446.0,-4.141897522421524,699.0,-4.304179549356223,907.0,-4.451306212789415,177,3496,187.4459991455078,187.83366,dump_177.lammpstraj
dump_178.csv,105.0,-3.632345761904762,226.0,-3.7110900221238943,292.0,-4.057764383561644,269.0,-3.892230353159851,288.0,-4.057712934027778,207.0,-3.79157038647343,434.0,-4.121168594470047,408.0,-3.967140772058824,431.0,-4.123279953596287,930.0,-4.467164639784945,1193.0,-4.31808833612741,1274.0,-4.462734941130298,501.0,-4.159386986027944,751.0,-4.320970053262317,855.0,-4.463311116959065,178,279,189.67843627929688,189.66,dump_178.lammpstraj
dump_179.csv,54.0,-3.655998055555555,155.0,-3.726029741935484,211.0,-4.071379549763034,197.0,-3.911221421319797,209.0,-4.0735111244019135,168.0,-3.799385505952381,384.0,-4.128810872395833,351.0,-3.971940085470085,385.0,-4.126755402597403,969.0,-4.474796367389061,1245.0,-4.328345947791165,1359.0,-4.468561077998529,468.0,-4.1707837606837606,720.0,-4.3286806250000005,939.0,-4.465320564430245,179,1741,191.920654296875,191.8878,dump_179.lammpstraj
dump_180.csv,376.0,-3.606963324468085,557.0,-3.683916606822262,539.0,-4.018641001855288,569.0,-3.841134411247804,609.0,-4.028928908045978,405.0,-3.791178938271605,574.0,-4.102304294425087,603.0,-3.9334937479270313,661.0,-4.113540325264751,416.0,-4.429428064903846,624.0,-4.266666145833334,663.0,-4.431085814479638,502.0,-4.095904023904383,764.0,-4.273953606020942,916.0,-4.442293760917031,180,4624,178.46054077148438,178.44388,dump_180.lammpstraj
dump_181.csv,488.0,-3.5571224897540983,557.0,-3.638318671454219,767.0,-3.9776771056062574,712.0,-3.8139475561797753,721.0,-3.9863876629681,192.0,-3.7392253645833335,402.0,-4.065262263681592,357.0,-3.905385476190476,376.0,-4.0731470611702125,913.0,-4.399960388828039,1168.0,-4.245824233732876,1187.0,-4.402483732097726,496.0,-4.087123427419355,726.0,-4.257546797520662,490.0,-4.410974387755102,181,2886,181.3155059814453,181.58023,dump_181.lammpstraj
dump_182.csv,94.0,-3.638098617021277,202.0,-3.71837452970297,276.0,-4.061662971014493,251.0,-3.898744880478088,276.0,-4.061725923913043,206.0,-3.7927703640776698,422.0,-4.121489028436019,384.0,-3.966141653645834,424.0,-4.123538525943396,930.0,-4.461387048387097,1155.0,-4.316923138528138,1289.0,-4.460303479441428,443.0,-4.160636952595937,690.0,-4.319699644927536,929.0,-4.463144553283101,182,1941,190.48789978027344,190.19931,dump_182.lammpstraj
dump_183.csv,250.0,-3.624528,463.0,-3.708720593952484,456.0,-4.030767587719298,399.0,-3.866012744360902,436.0,-4.044095160550459,758.0,-3.8059282981530345,1045.0,-4.119525344497608,925.0,-3.957484021621622,974.0,-4.133815631416838,828.0,-4.434790857487923,996.0,-4.283443584337349,1053.0,-4.440045284900285,339.0,-4.117632536873156,526.0,-4.292735865019012,450.0,-4.450962466666667,183,100,183.7862243652344,183.57774,dump_183.lammpstraj
dump_184.csv,55.0,-3.649071909090909,125.0,-3.72877128,200.0,-4.067178525,184.0,-3.911291929347826,197.0,-4.070800812182741,176.0,-3.798158693181818,374.0,-4.1307372593582885,348.0,-3.975965344827586,373.0,-4.132142855227882,997.0,-4.475307477432297,1269.0,-4.328941319936958,1379.0,-4.46995224075417,465.0,-4.174346666666667,720.0,-4.328887215277778,933.0,-4.466853981779207,184,2804,192.44004821777344,192.56262,dump_184.lammpstraj
dump_185.csv,74.0,-3.651360608108108,219.0,-3.74223801369863,224.0,-4.077792299107143,216.0,-3.911661226851852,223.0,-4.085727982062781,648.0,-3.8320584259259256,913.0,-4.154835859802848,857.0,-3.990617619603267,905.0,-4.160653729281768,742.0,-4.48325525606469,980.0,-4.326815540816327,1023.0,-4.483768010752688,512.0,-4.164442666015625,747.0,-4.333097898259705,687.0,-4.490082409024746,185,3570,187.24996948242188,186.9383,dump_185.lammpstraj
dump_186.csv,113.0,-3.623968230088496,280.0,-3.720823517857143,303.0,-4.055643861386138,272.0,-3.893080551470588,299.0,-4.065838110367893,449.0,-3.8106928285077952,709.0,-4.133112912552892,645.0,-3.97128319379845,695.0,-4.139577122302159,881.0,-4.463338183881953,1114.0,-4.3117998114901255,1208.0,-4.464176887417219,450.0,-4.153527377777778,699.0,-4.318933068669528,710.0,-4.470110352112676,186,3684,188.11041259765625,187.94098,dump_186.lammpstraj
dump_187.csv,300.0,-3.606312016666666,458.0,-3.694655021834061,512.0,-4.029374033203125,507.0,-3.855793915187376,520.0,-4.036732182692307,447.0,-3.792924586129754,662.0,-4.115364010574018,642.0,-3.9465908021806855,672.0,-4.123547150297619,646.0,-4.448640479876161,912.0,-4.284716513157894,929.0,-4.446851496232508,560.0,-4.112862964285714,818.0,-4.288790556234718,662.0,-4.452339735649547,187,3661,181.69158935546875,181.74011,dump_187.lammpstraj
dump_188.csv,458.0,-3.562405862445415,499.0,-3.6377014128256513,711.0,-3.982164578059072,639.0,-3.815012707355242,693.0,-3.991123751803752,136.0,-3.739294338235294,335.0,-4.06101256716418,295.0,-3.902748322033898,329.0,-4.06850613981763,883.0,-4.401711857304643,1080.0,-4.248762893518518,1216.0,-4.40181337993421,360.0,-4.089326805555556,604.0,-4.255582450331126,765.0,-4.40772183006536,188,530,183.0782012939453,182.84558,dump_188.lammpstraj
dump_189.csv,152.0,-3.61869375,238.0,-3.704343886554621,325.0,-4.0486520769230765,308.0,-3.882392272727273,326.0,-4.051557883435583,195.0,-3.791826384615385,416.0,-4.123550120192308,398.0,-3.966429246231156,411.0,-4.123522104622872,936.0,-4.466689043803419,1215.0,-4.31620953909465,1269.0,-4.463661252955083,579.0,-4.157519360967185,840.0,-4.318899648809524,775.0,-4.463992922580646,189,1886,188.95669555664065,188.65079,dump_189.lammpstraj
dump_190.csv,57.0,-3.6514521052631577,162.0,-3.7236614197530864,206.0,-4.071766650485436,200.0,-3.910095975,211.0,-4.070916421800948,164.0,-3.789821920731707,375.0,-4.1251656,344.0,-3.968977776162791,373.0,-4.125393109919571,1004.0,-4.474148102589641,1253.0,-4.327040622505986,1375.0,-4.468427778181819,462.0,-4.169849653679654,713.0,-4.325695175315568,937.0,-4.464398596584846,190,681,192.2227935791016,192.01773,dump_190.lammpstraj
dump_191.csv,55.0,-3.646841272727273,143.0,-3.721304090909091,200.0,-4.066587875,173.0,-3.913820578034682,200.0,-4.069367,178.0,-3.799673651685393,373.0,-4.1303271313672925,328.0,-3.973735914634146,370.0,-4.129388783783783,1014.0,-4.477272889546351,1267.0,-4.331458926598264,1384.0,-4.470896018786127,447.0,-4.177124731543624,719.0,-4.331442197496523,933.0,-4.466545696677384,191,3794,192.3148956298828,192.34924,dump_191.lammpstraj
dump_192.csv,228.0,-3.634486337719298,417.0,-3.713362494004796,426.0,-4.046845023474178,432.0,-3.873138217592592,449.0,-4.05727859688196,459.0,-3.804165762527233,702.0,-4.124394943019943,698.0,-3.956521138968481,732.0,-4.13156200136612,548.0,-4.447674854014599,778.0,-4.291598991002571,834.0,-4.450910305755396,517.0,-4.123700609284333,777.0,-4.298898166023166,829.0,-4.4628529613992765,192,3944,182.0809783935547,182.01216,dump_192.lammpstraj
dump_193.csv,58.0,-3.646070431034482,143.0,-3.726323461538461,199.0,-4.066254346733668,178.0,-3.915292106741573,199.0,-4.067909422110553,183.0,-3.795564262295082,365.0,-4.127113808219178,335.0,-3.975960462686567,364.0,-4.127824024725275,1005.0,-4.474691412935323,1281.0,-4.329616010928962,1378.0,-4.469397953555879,472.0,-4.178551419491526,719.0,-4.331122983310153,945.0,-4.466631566137567,193,4666,192.2520904541016,192.32712,dump_193.lammpstraj
dump_194.csv,57.0,-3.6293118421052633,138.0,-3.716132572463768,201.0,-4.065916592039801,181.0,-3.9054277624309393,199.0,-4.064974547738694,162.0,-3.800878487654321,376.0,-4.129067792553191,355.0,-3.975856676056338,380.0,-4.129678078947368,1017.0,-4.473126710914454,1256.0,-4.328291767515924,1384.0,-4.46941287933526,455.0,-4.175803692307692,714.0,-4.331133088235294,930.0,-4.46999038172043,194,2018,191.7610626220703,192.19711,dump_194.lammpstraj
dump_195.csv,170.0,-3.635472000000001,284.0,-3.7098656514084505,379.0,-4.052120329815304,358.0,-3.887275516759777,386.0,-4.05383670984456,220.0,-3.791385659090909,428.0,-4.122742710280374,418.0,-3.961440035885168,437.0,-4.125040652173913,684.0,-4.465458969298246,951.0,-4.309122728706624,989.0,-4.460688018200202,607.0,-4.144646795716639,867.0,-4.311436476355248,934.0,-4.460248527837259,195,1096,185.0087890625,185.48413,dump_195.lammpstraj
dump_196.csv,425.0,-3.5800956,491.0,-3.660931232179226,629.0,-3.999453895071542,613.0,-3.833175538336053,654.0,-4.003071529051988,203.0,-3.764389532019704,397.0,-4.083522166246851,386.0,-3.922042772020725,411.0,-4.0925390145985405,605.0,-4.421493661157025,839.0,-4.263836984505364,904.0,-4.42047371681416,470.0,-4.099272840425532,721.0,-4.270683370319001,914.0,-4.426878933260394,196,829,180.8807678222656,180.70627,dump_196.lammpstraj
dump_197.csv,58.0,-3.660973275862069,167.0,-3.722339670658682,215.0,-4.070130395348837,187.0,-3.913655026737968,216.0,-4.071979398148148,176.0,-3.793796846590909,384.0,-4.125486783854167,353.0,-3.973464688385269,379.0,-4.124891464379948,981.0,-4.472603995922529,1246.0,-4.328548495184591,1359.0,-4.467844043414275,470.0,-4.173071021276596,710.0,-4.327301464788732,938.0,-4.4652344616204696,197,2805,191.6551971435547,191.76111,dump_197.lammpstraj
dump_198.csv,52.0,-3.633866730769231,127.0,-3.720561692913386,201.0,-4.0651540298507465,184.0,-3.907372690217392,201.0,-4.065934825870647,177.0,-3.802936581920904,364.0,-4.132304423076923,334.0,-3.9789975,359.0,-4.134410668523677,1017.0,-4.472760422812192,1289.0,-4.329630446082234,1391.0,-4.468809299065421,478.0,-4.173463232217573,722.0,-4.3318047576177285,940.0,-4.467898404255319,198,3829,192.0167388916016,192.18936,dump_198.lammpstraj
dump_199.csv,79.0,-3.637969620253165,198.0,-3.720392095959596,257.0,-4.060789182879377,238.0,-3.903472773109244,256.0,-4.0654421875,184.0,-3.786470625,408.0,-4.121092720588235,373.0,-3.965691394101877,408.0,-4.121949227941176,965.0,-4.469022808290156,1207.0,-4.320573869096935,1323.0,-4.46381634542706,456.0,-4.164935438596491,713.0,-4.322905357643759,893.0,-4.4619519260918254,199,4381,191.0389709472656,190.6852,dump_199.lammpstraj
dump_200.csv,97.0,-3.643866082474227,214.0,-3.714269813084112,274.0,-4.061197901459854,250.0,-3.89960514,274.0,-4.064201295620438,198.0,-3.7972976010101007,428.0,-4.123699147196262,391.0,-3.966872659846547,418.0,-4.1229114354066985,949.0,-4.46388490516333,1164.0,-4.316765137457044,1289.0,-4.460765442203258,442.0,-4.160497952488687,699.0,-4.318265200286123,909.0,-4.461011584158416,200,3891,190.40737915039065,190.14081,dump_200.lammpstraj
dump_201.csv,339.0,-3.585227241887906,566.0,-3.682465653710248,578.0,-4.020118001730104,586.0,-3.841693532423208,365.0,-4.0320725205479455,668.0,-3.7899426796407183,953.0,-4.120003845750262,951.0,-3.9424653995793904,604.0,-4.133952508278146,716.0,-4.447448310055866,999.0,-4.280548988988989,658.0,-4.45022791793313,772.0,-4.107811930051813,712.0,-4.293051130617977,130.0,-4.461776615384616,201,764,179.85023498535156,179.2871,dump_201.lammpstraj
dump_202.csv,134.0,-3.621344626865672,220.0,-3.7050775454545457,309.0,-4.046187378640776,281.0,-3.884743985765124,306.0,-4.048028022875817,152.0,-3.794395164473684,373.0,-4.121333016085791,345.0,-3.9631718840579713,373.0,-4.119785777479892,909.0,-4.463809191419142,1157.0,-4.314587558340535,1267.0,-4.457713011049724,473.0,-4.154358699788584,724.0,-4.314729744475138,936.0,-4.45703186965812,202,2767,189.771713256836,189.53897,dump_202.lammpstraj
dump_203.csv,205.0,-3.60905043902439,294.0,-3.69492943877551,399.0,-4.03571350877193,370.0,-3.8663696216216215,408.0,-4.039451446078432,208.0,-3.786073677884616,414.0,-4.110535326086957,392.0,-3.9530250892857146,417.0,-4.117897206235012,817.0,-4.44810099755202,1052.0,-4.29893338878327,1139.0,-4.446580346795435,469.0,-4.139462846481877,720.0,-4.303356930555556,922.0,-4.450990146420825,203,4328,186.76144409179688,186.75461,dump_203.lammpstraj
dump_204.csv,94.0,-3.636479414893617,225.0,-3.718240088888889,286.0,-4.062558723776224,267.0,-3.900103558052434,284.0,-4.064256478873239,245.0,-3.795701224489796,467.0,-4.126301241970022,434.0,-3.966662534562212,467.0,-4.128097141327623,883.0,-4.470764620611551,1142.0,-4.317978795971978,1230.0,-4.465698345528455,484.0,-4.159898409090909,747.0,-4.31998530789826,881.0,-4.465082355278093,204,3295,189.33026123046875,189.23936,dump_204.lammpstraj
dump_205.csv,313.0,-3.607922380191693,504.0,-3.68302498015873,537.0,-4.012371927374302,374.0,-3.850803422459893,540.0,-4.023732185185185,490.0,-3.778460897959184,742.0,-4.090376981132076,525.0,-3.937639647619048,746.0,-4.103069718498659,774.0,-4.4118387338501295,758.0,-4.267516266490765,1073.0,-4.417414450139795,193.0,-4.106688652849741,377.0,-4.275610570291778,880.0,-4.427781369318182,205,2194,183.22216796875,184.09175,dump_205.lammpstraj
dump_206.csv,89.0,-3.6581761235955055,236.0,-3.739609724576271,237.0,-4.067043164556962,213.0,-3.903168943661972,219.0,-4.0804927625570775,785.0,-3.833219847133758,1106.0,-4.151509529837251,1031.0,-3.9910889427740064,989.0,-4.164361152679474,893.0,-4.477127586786114,1122.0,-4.324088939393939,1091.0,-4.477949651695693,492.0,-4.159842144308943,664.0,-4.331688057228916,385.0,-4.486733467532468,206,2357,187.9221954345703,187.88985,dump_206.lammpstraj
dump_207.csv,59.0,-3.650193389830509,144.0,-3.7204570486111113,200.0,-4.07028515,186.0,-3.913444784946236,200.0,-4.0676647,172.0,-3.799635203488372,378.0,-4.128951455026455,346.0,-3.974880722543353,372.0,-4.128421491935484,1012.0,-4.475893675889329,1286.0,-4.330013876360809,1384.0,-4.469813190028901,449.0,-4.176510812917595,720.0,-4.329758208333333,925.0,-4.466913010810811,207,3425,192.08848571777344,192.00389,dump_207.lammpstraj
dump_208.csv,578.0,-3.5391432006920414,716.0,-3.631940174581005,844.0,-3.963425704976304,783.0,-3.794346966794381,812.0,-3.9766288115763535,345.0,-3.742049188405797,569.0,-4.062920597539543,527.0,-3.9006022865275134,547.0,-4.076027321755028,734.0,-4.386885531335151,974.0,-4.229796031827515,962.0,-4.394463071725571,461.0,-4.063452863340564,682.0,-4.242143071847507,515.0,-4.408313165048544,208,3979,177.91419982910156,177.62334,dump_208.lammpstraj
dump_209.csv,180.0,-3.6240489166666654,277.0,-3.70132738267148,375.0,-4.04011936,345.0,-3.880268739130434,373.0,-4.042410924932976,191.0,-3.7820849738219895,406.0,-4.112763201970443,381.0,-3.953161745406824,402.0,-4.112957798507463,939.0,-4.453001522896699,1174.0,-4.303825651618399,1285.0,-4.448596389105059,455.0,-4.141945846153846,706.0,-4.303971692634561,856.0,-4.450339573598131,209,911,188.5287933349609,188.6464,dump_209.lammpstraj
dump_210.csv,82.0,-3.6388239634146338,178.0,-3.724250983146068,258.0,-4.062617325581395,239.0,-3.905151924686193,260.0,-4.060885576923077,177.0,-3.7938728531073447,381.0,-4.123818871391076,348.0,-3.971056408045977,381.0,-4.1234563385826775,980.0,-4.466875040816327,1215.0,-4.3210082921810695,1354.0,-4.4613675997045785,472.0,-4.162857372881356,709.0,-4.320715070521862,907.0,-4.460219415656009,210,3145,190.8072967529297,191.06549,dump_210.lammpstraj
dump_211.csv,342.0,-3.587418055555556,467.0,-3.672768929336189,581.0,-4.01374025817556,532.0,-3.84275484962406,587.0,-4.015116311754685,268.0,-3.764887947761194,484.0,-4.0937308574380165,433.0,-3.928129561200924,489.0,-4.096208834355828,758.0,-4.427627915567283,990.0,-4.272769505050505,1058.0,-4.428829054820416,464.0,-4.10640661637931,694.0,-4.274402557636888,777.0,-4.429414839124839,211,999,183.0017242431641,182.77881,dump_211.lammpstraj
dump_212.csv,87.0,-3.6533246551724137,239.0,-3.741572761506277,258.0,-4.073129108527132,252.0,-3.906074305555556,266.0,-4.079066466165414,489.0,-3.8185604601226992,721.0,-4.144212988904299,704.0,-3.984176661931818,726.0,-4.14936632231405,717.0,-4.47406269874477,960.0,-4.3213021875,1021.0,-4.473685249755142,508.0,-4.156724114173229,769.0,-4.3258720156046815,828.0,-4.479456286231884,212,3653,187.0745086669922,186.95688,dump_212.lammpstraj
dump_213.csv,114.0,-3.646507763157895,256.0,-3.72296947265625,297.0,-4.059773131313131,273.0,-3.898031978021978,298.0,-4.065346291946309,328.0,-3.798688506097561,572.0,-4.129303627622377,534.0,-3.968792808988764,572.0,-4.130852482517483,838.0,-4.465555972553699,1096.0,-4.314820926094891,1173.0,-4.463140929241262,462.0,-4.155948095238095,717.0,-4.318751645746165,868.0,-4.466328686635944,213,2483,188.26754760742188,188.20813,dump_213.lammpstraj
dump_214.csv,78.0,-3.647012051282052,205.0,-3.7317446097560976,253.0,-4.071292747035573,235.0,-3.9037115957446806,254.0,-4.072382086614174,307.0,-3.8033385504886,515.0,-4.132729699029127,463.0,-3.97556277537797,510.0,-4.134929245098039,863.0,-4.471089449594438,1107.0,-4.3212766621499545,1207.0,-4.4685679660314825,448.0,-4.1614289285714285,705.0,-4.324935361702128,921.0,-4.466789782844733,214,4076,188.7331695556641,189.21092,dump_214.lammpstraj
dump_215.csv,61.0,-3.640861721311476,136.0,-3.717316139705882,196.0,-4.063059795918368,183.0,-3.905732595628415,199.0,-4.064653668341709,173.0,-3.7906673988439294,374.0,-4.129486564171123,338.0,-3.9739200443786977,372.0,-4.1263653494623656,1009.0,-4.4769609217046575,1269.0,-4.332777344365643,1382.0,-4.469868162083936,467.0,-4.177448779443255,722.0,-4.330952721606648,932.0,-4.464022854077253,215,2370,192.42721557617188,192.23022,dump_215.lammpstraj
dump_216.csv,560.0,-3.5493250535714287,661.0,-3.634754198184569,818.0,-3.96942422982885,779.0,-3.7960385750962775,784.0,-3.9822395982142855,287.0,-3.753418257839721,506.0,-4.066675741106719,477.0,-3.9015697903563935,496.0,-4.077198155241936,740.0,-4.397131587837838,951.0,-4.236700909568875,985.0,-4.399384984771574,499.0,-4.06321129258517,721.0,-4.245193973647711,562.0,-4.4120565836298935,216,4838,178.1846466064453,178.35303,dump_216.lammpstraj
dump_217.csv,53.0,-3.63991641509434,137.0,-3.720827226277372,200.0,-4.06756345,177.0,-3.911039858757062,198.0,-4.068652323232324,160.0,-3.79910890625,370.0,-4.1286608108108105,341.0,-3.97552646627566,366.0,-4.128960218579235,1010.0,-4.473467722772277,1246.0,-4.327408764044944,1391.0,-4.467380948957585,466.0,-4.174433862660944,711.0,-4.327918811533052,937.0,-4.46684568303095,217,33,192.16412353515625,192.56032,dump_217.lammpstraj
